	GenomeID	Taxa	Scaffold_count	GC_content	Fragmented_BGCs	Complete_BGCs	Total_BGCs
1681	PXPU01	Cyanobacteria	239	48.102591607562864	3	2	5
1682	QCQO01	Synechococcus	24	53.71036221272177	2	0	2
1683	QBWA01	Prochlorococcus	61	35.04852310267565	1	1	2
1684	QBWJ01	Prochlorococcus	24	35.247967486017934	1	0	1
1685	CACGGY01	Prochlorococcus	79	31.871436914436455	1	0	1
1686	QBXI01	Prochlorococcus	53	30.365352535469626	1	2	3
1687	JAACPM01	Cyanobacteria	213	32.57379511472839	2	1	3
1688	MWOP01	Prochlorococcus	572	30.995989664737603	2	1	3
1689	DEEN01	Cyanobacteria	21	35.246569370690715	0	0	0
1690	QCOB01	Prochlorococcus	55	34.914173654622054	1	0	1
1691	NHAD01	Fischerella	101	40.10042959432622	3	8	11
1692	JFMW01	Prochlorococcus	445	30.95132619277826	0	2	2
1693	AJLJ01	Fischerella	524	40.47890148237308	16	7	23
1694	LWRO01	Geitlerinema	113	49.649871975610175	2	8	10
1695	QCOT01	Prochlorococcus	55	35.09327207379298	1	1	2
1696	JFMA01	Prochlorococcus	519	30.934707646006537	2	1	3
1697	ALPC01	Prochlorococcus	197	31.724585301241216	0	0	0
1698	CABZCY01	Synechococcaceae	60	30.864738881373853	1	1	2
1699	QCQR01	Prochlorococcus	59	32.176041854953844	1	0	1
1700	BEYQ01	Microcystis	97	40.68649878278268	3	10	13
1701	CACLGP01	Synechococcaceae	51	30.214366784742232	0	1	1
1702	QBWW01	Prochlorococcus	34	46.81262997360825	1	1	2
1703	DORG01	Cyanobacteria	741	39.668482196310265	10	0	10
1704	QBXT01	Synechococcus	10	52.15559316841283	2	0	2
1705	NBYN01	Cylindrospermopsis	77	43.02054633735386	6	3	9
1706	QQWD01	Microcystis	68	43.010315354938776	2	5	7
1707	QCQY01	Prochlorococcus	56	31.648746527767507	0	2	2
1708	CACFAJ01	Prochlorococcus	46	31.61859056020026	1	3	4
1709	CACPFL01	Prochlorococcus	60	31.824799024950813	2	1	3
1710	JFMJ01	Prochlorococcus	266	31.984773016916954	1	2	3
1711	ALPH01	Prochlorococcus	349	31.089511698270286	1	0	1
1712	PXPT01	Cyanobacteria	196	47.995096612482975	2	4	6
1713	MDVL01	Euhalothece	1408	50.0225559357269	7	0	7
1714	RDXU01	Oscillatoriales	637	45.36246686043261	6	1	7
1715	QJUF01	Prochlorococcus	8	35.126671041434044	0	4	4
1716	QCHK01	Prochlorococcus	62	35.52784944057071	0	3	3
1717	AJUS01	Microcystis	2045	42.22280029390111	5	0	5
1718	JXYX01	Microcystis	29	40.749746371018496	1	8	9
1719	QCVM01	Synechococcus	102	51.76312355473134	2	0	2
1720	JAADBK01	Microcystis	594	42.49596503970298	20	0	20
1721	RCBY01	Okeania	716	38.09282927136351	15	1	16
1722	QCVF01	Synechococcus	54	56.36949813956094	1	1	2
1723	CABYAW01	Synechococcaceae	14	31.389023981097534	1	0	1
1724	QCGC01	Prochlorococcus	32	39.58587672879399	0	2	2
1725	CABYPR01	Prochlorococcus	38	34.886634759831715	1	0	1
1726	LUHI01	Anabaena	91	41.09876093504464	3	9	12
1727	JAAHFU01	Leptolyngbya	658	52.29114719669604	9	14	23
1728	DBIX01	Cyanobacteria	84	31.375318942194028	0	2	2
1729	RDXH01	Oscillatoriales	408	44.46003250733117	4	0	4
1730	PXPI01	Cyanobacteria	136	44.13788107092527	2	0	2
1731	CACNCF01	Prochlorococcus	38	31.965655146787725	1	3	4
1732	QCVP01	Synechococcus	55	52.07870708199982	3	3	6
1733	CACFWF01	Prochlorococcus	34	35.869018373544655	0	1	1
1734	CACVCJ01	Prochlorococcus	33	30.592011299138022	1	2	3
1735	ALWA01	Cyanobacterium	42	42.26497215322255	2	9	11
1736	QCHV01	Prochlorococcus	44	37.66980089097458	2	3	5
1737	SRMO01	Aphanocapsa	100	57.14759435782712	0	2	2
1738	CABYPO01	Prochlorococcus	58	35.11539438063342	0	0	0
1739	JAADBV01	Microcystis	589	42.73380150531898	16	1	17
1740	CABXYB01	Prochlorococcus	33	30.65306807259375	0	0	0
1741	CACBHP01	Prochlorococcus	48	31.66994453183956	0	2	2
1742	PVWH01	Filamentous	905	45.36389975896369	2	0	2
1743	CACIVI01	Prochlorococcus	29	35.23692986809562	0	2	2
1744	RDXC01	Oscillatoriales	690	44.394041641969636	5	0	5
1745	QCAF01	Prochlorococcus	18	34.39554365502417	2	0	2
1746	QCNE01	Prochlorococcus	41	31.90654276173227	0	3	3
1747	JFLP01	Prochlorococcus	205	31.104194326057378	2	2	4
1748	QCPC01	Prochlorococcus	38	35.33648939268337	1	2	3
1749	QBVM01	Prochlorococcus	19	35.10877051628285	1	0	1
1750	CACLWO01	Synechococcaceae	10	28.77354744704227	0	0	0
1751	MBRF01	Limnothrix	33	54.917802883883425	0	3	3
1752	QCPH01	Prochlorococcus	73	47.84120684047166	3	0	3
1753	JFLM01	Prochlorococcus	300	31.654011217587747	0	3	3
1754	CACMQW01	Prochlorococcus	35	31.498343801010606	2	0	2
1755	QBVP01	Prochlorococcus	21	36.351016697246315	0	0	0
1756	QBYS01	Prochlorococcus	59	34.85593987343487	2	1	3
1757	CACJDX01	Synechococcus	22	56.26357260769853	3	0	3
1758	JTJC02	Scytonema	250	39.917431383396085	26	5	31
1759	AXUV01	Synechococcus	6	52.27829036452178	0	1	1
1760	CACLXQ01	Prochlorococcus	66	31.202793070505038	0	0	0
1761	MWPG01	Prochlorococcus	190	31.28037228359069	1	0	1
1762	CACGIK01	Prochlorococcus	73	31.616358228694594	1	1	2
1763	CACHGL01	Synechococcaceae	18	32.21648192142802	0	0	0
1764	JFLF01	Prochlorococcus	337	31.318784425629325	0	3	3
1765	CACKSS01	Prochlorococcus	38	35.41501409288243	0	0	0
1766	QCPU01	Prochlorococcus	30	31.249388995145573	2	2	4
1767	CACARV01	Prochlorococcus	69	31.342694910273867	0	1	1
1768	JAAHHQ01	Moorea	2143	43.72013832780353	65	1	66
1769	JAAHGR01	Symploca	1437	43.32712458477367	35	2	37
1770	QCFD01	Prochlorococcus	37	34.6610075272422	2	2	4
1771	CACKJA01	Prochlorococcus	25	32.602780355281105	0	0	0
1772	ALVP01	Nodosilinea	62	56.33182255597005	1	5	6
1773	JFKR01	Prochlorococcus	523	31.089871637951887	0	3	3
1774	JNAT01	Prochlorococcus	14	35.44139462691463	0	4	4
1775	QCIG01	Prochlorococcus	64	34.62125209478465	2	2	4
1776	JMKF01	[Leptolyngbya]	122	50.37376007575846	9	4	13
1777	QCFO01	Prochlorococcus	42	39.51056037167598	1	5	6
1778	JFKY01	Prochlorococcus	299	31.525445902444254	1	2	3
1779	CVSV01	Prochlorococcus	136	31.25452849721637	0	2	2
1780	QCIL01	Prochlorococcus	44	31.049683485027025	1	2	3
1781	MVOP01	Prochlorococcus	376	31.027778686265947	1	1	2
1782	LAMW01	Trichodesmium	201	35.33151677601305	4	0	4
1783	DBVD01	Prochlorococcus	210	53.437852487449284	8	0	8
1784	JAAHHZ01	Moorea	604	43.29343017377111	19	8	27
1785	JAAHGY01	Cyanothece	1148	48.82932912050814	27	0	27
1786	CACLAH01	Synechococcaceae	16	29.33787047345117	0	0	0
1787	RDYR01	Oscillatoriales	209	45.92899358806418	1	2	3
1788	SEBC01	Cyanobacteria	41	32.8858532708634	0	0	0
1789	JAAHHL01	Symploca	1883	43.20584022975567	27	1	28
1790	PXQE01	Cyanobacteria	218	48.08779497495799	5	0	5
1791	JAAHGO01	Okeania	317	38.39797894478558	12	14	26
1792	QCFY01	Prochlorococcus	38	39.635047469881776	1	2	3
1793	ALVM01	Leptolyngbya	19	46.391529644895066	0	14	14
1794	JFKO01	Prochlorococcus	235	31.996527771719343	1	0	1
1795	JNAI01	Prochlorococcus	13	32.7463555441236	0	5	5
1796	QCIZ01	Prochlorococcus	43	34.560774327802214	3	3	6
1797	ALVU02	Synechocystis	8	43.02050603897168	0	7	7
1798	DCNZ01	Cyanobacteria	272	44.774342055301936	14	6	20
1799	QCFR01	Prochlorococcus	34	37.20334602550857	3	0	3
1800	NMQG01	Fischerella	364	40.557786737409415	15	0	15
1801	DNLA01	Pseudanabaena	317	39.77642759928027	3	1	4
1802	QCIQ01	Prochlorococcus	57	34.57824445303559	1	2	3
1803	CACGAJ01	Synechococcaceae	68	31.441129145488638	1	1	2
1804	PXOH01	Aphanothece	120	39.2493947787163	2	6	8
1805	NYUU01	Synechococcus	147	55.43969623380849	5	1	6
1806	JAAHHG01	Okeania	789	36.89070245968246	28	2	30
1807	JAAHGD01	Okeania	1435	36.45768092713284	28	0	28
1808	NZJI01	Cyanobium	83	53.76725977214371	3	0	3
1809	CACGJI01	Synechococcaceae	74	31.28177972291656	1	1	2
1810	MBQY01	Cylindrospermopsis	99	39.89855159248254	2	5	7
1811	DNYD01	Planktothrix	594	38.46998976170993	13	0	13
1812	QCSW01	Prochlorococcus	83	32.236644227340356	2	1	3
1813	QCBR01	Prochlorococcus	29	31.183533959271912	1	3	4
1814	CACNWD01	Prochlorococcus	45	30.822846343332913	2	1	3
1815	JFOD01	Prochlorococcus	139	30.46276808373493	0	3	3
1816	AANP01	Synechococcus	9	64.55433930079595	1	8	9
1817	QCBY01	Prochlorococcus	36	30.905366748708786	1	2	3
1818	DNGI01	Cyanobacteria	550	41.81346012697059	6	1	7
1819	CACHDE01	Prochlorococcus	45	32.07693595015855	1	1	2
1820	NSII01	Synechococcus	231	66.14073030680971	3	1	4
1821	CABZNT01	Prochlorococcus	39	31.104577887481508	2	1	3
1822	LXQE01	Nostoc	205	40.377612944325826	9	13	22
1823	QBZQ01	Prochlorococcus	52	31.76065648354448	1	1	2
1824	NRQW01	Fischerella	753	41.04266251268097	19	1	20
1825	NDHW01	Pseudanabaena	266	41.932107056308766	7	3	10
1826	QCBO01	Prochlorococcus	26	31.620105711883504	1	3	4
1827	QCML01	Prochlorococcus	36	31.39142266103233	1	3	4
1828	NKFP01	Leptolyngbya	8	51.14896019203354	0	6	6
1829	PBVK01	Cyanobium	137	61.535482699062	4	0	4
1830	CACHUV01	Synechococcaceae	46	31.74966185762407	0	0	0
1831	DNYY01	Cyanobacteria	510	40.29848155193089	7	0	7
1832	QCSJ01	Synechococcus	142	55.757901008193585	5	2	7
1833	DKOB01	Cyanobacteria	147	60.37384866284288	3	4	7
1834	QCBD01	Prochlorococcus	32	31.34278616668942	1	0	1
1835	QCMG01	Prochlorococcus	29	30.405191300245846	1	3	4
1836	LVHT01	Synechococcus	34	55.04319592746556	5	25	30
1837	QBZL01	Prochlorococcus	48	31.521513115159213	1	3	4
1838	PKDN01	Cyanobacterium	391	52.06657276494373	9	1	10
1839	CACBBI01	Prochlorococcus	57	31.41787192402165	1	1	2
1840	QCEP01	Prochlorococcus	45	32.22641436667986	2	2	4
1841	MKZS01	Moorea	13	43.827889832485205	0	29	29
1842	QCJS01	Prochlorococcus	30	38.45934094287342	1	2	3
1843	UCNI01	Synechococcus	14	58.826428488410784	0	5	5
1844	AAXW01	Crocosphaera	163	36.1708529528499	7	9	16
1845	QCTU01	Synechococcus	73	56.884752209404176	3	3	6
1846	PKRT01	Novosphingobium	3	64.3672604058101	1	3	4
1847	RPQW01	Chroococcales	878	41.713734629483895	20	0	20
1848	DMEQ01	Cyanobacteria	896	39.877030735238485	12	0	12
1849	QCJX01	Prochlorococcus	37	37.37475365034318	2	2	4
1850	QCTH01	Synechococcus	94	55.390362720252455	2	1	3
1851	ABRS01	Coleofasciculus	142	45.53904509911003	6	7	13
1852	QCJN01	Prochlorococcus	35	40.942435444055015	1	1	2
1853	LXYR01	Phormidesmis	213	49.26011350838262	2	4	6
1854	NJHT01	Cylindrospermopsis	414	40.29318842010294	5	5	10
1855	QCEF01	Prochlorococcus	23	30.979867440618186	2	1	3
1856	QCTC01	Prochlorococcus	75	30.916332581812465	2	2	4
1857	PYEQ01	Filamentous	907	56.21916977893486	5	0	5
1858	CACOPF01	Prochlorococcus	62	30.684877931716457	2	0	2
1859	DLEZ01	Cyanobacteria	54	35.64644358854418	0	0	0
1860	CAII01	Microcystis	892	42.27967243998056	18	0	18
1861	NQKZ01	Synechococcus	84	60.95761799550246	2	7	9
1862	RSCM01	Trichormus	54	40.415077287042	2	11	13
1863	CABYTO01	Prochlorococcus	43	31.8766565656842	1	3	4
1864	JFNH01	Prochlorococcus	222	30.886383812254753	0	1	1
1865	CABYJI01	Prochlorococcus	65	31.741336157166057	1	0	1
1866	PYCI01	Chroococcidiopsis	260	44.58517628235931	11	3	14
1867	LAHF01	Nostoc	566	41.75200031494939	24	3	27
1868	QCRP01	Prochlorococcus	47	40.421041023186	0	1	1
1869	QCCU01	Prochlorococcus	42	32.13306229782801	2	2	4
1870	JFNC01	Prochlorococcus	381	31.21135626536536	0	2	2
1871	QCLV01	Prochlorococcus	40	32.10925229209552	1	3	4
1872	MWLD01	Candidatus	84	60.30285138516725	1	0	1
1873	CACGKN01	Prochlorococcus	46	31.83079218414511	1	1	2
1874	NOXW01	Rhodoferax	22	60.77901422541971	0	2	2
1875	CACAXR01	Prochlorococcus	39	31.08084145969564	2	1	3
1876	PEBC01	Cyanobacterium	124	35.17052950825603	3	5	8
1877	DNXU01	Cyanobacteria	642	45.712815990910265	16	0	16
1878	LAGX01	Nostoc	187	41.99363776373437	10	12	22
1879	PDDM01	Pseudanabaena	88	41.61062351429322	1	7	8
1880	QCRF01	Prochlorococcus	51	31.435024114610105	2	1	3
1881	PRLH01	Cyanothece	227	37.90893174848945	8	1	9
1882	QCCC01	Prochlorococcus	50	31.66525094156243	2	1	3
1883	CABYTR01	Prochlorococcus	17	35.518168232861036	0	0	0
1884	CACNVU01	Prochlorococcus	51	31.789608908803917	1	2	3
1885	JFNU01	Prochlorococcus	237	30.33835416667229	0	2	2
1886	QCCH01	Prochlorococcus	30	31.933626848268215	1	3	4
1887	QCRM01	Prochlorococcus	73	31.138727962101523	2	0	2
1888	CACILY01	Prochlorococcus	59	36.03032554473853	3	1	4
1889	CACLDO01	Synechococcaceae	27	32.40705614954643	1	0	1
1890	CABZHQ01	Prochlorococcus	47	31.359814445518513	1	3	4
1891	JXUO01	Candidatus	326	57.80528772114771	3	0	3
1892	JAADAT01	Microcystis	456	42.98225903310935	14	1	15
1893	QCUY01	Synechococcus	107	52.08984209296632	3	0	3
1894	CACFEJ01	Prochlorococcus	44	31.814657264422667	3	0	3
1895	DPLL01	Microcoleaceae	553	44.94933187972516	2	0	2
1896	SYAQ01	Prochlorococcus	580	69.51559137291223	18	0	18
1897	QBMQ01	Phormidesmis	84	48.60075671150322	5	4	9
1898	AVFU01	Planktothrix	274	38.908852094270046	8	2	10
1899	ASAK01	Planktothrix	13	39.884945255621275	0	11	11
1900	CACLCP01	Synechococcaceae	13	30.02757069459613	0	0	0
1901	QCDW01	Prochlorococcus	30	31.704267898445213	1	3	4
1902	NHER01	Synechococcus	87	59.3004738327367	2	5	7
1903	LJOP01	Anabaena	122	38.167030731045344	8	6	14
1904	QCUR01	Prochlorococcus	16	29.1433292592695	0	4	4
1905	QCKB01	Prochlorococcus	18	39.92415021097915	0	5	5
1906	JAADAI01	Microcystis	634	42.75663832454314	13	1	14
1907	QCUD01	Prochlorococcus	70	31.267003973051175	3	0	3
1908	MUGG01	Alkalinema	223	50.54528339438869	0	7	7
1909	QBML01	Pseudanabaena	67	41.913763474441915	2	4	6
1910	CACBDL01	Prochlorococcus	35	30.895190702969824	0	3	3
1911	MRCF01	Scytonema	179	43.674565881063735	14	17	31
1912	DDVE01	Cyanobacteria	41	49.639066759351984	1	3	4
1913	QBMG01	Cyanobium	124	66.31232965693019	4	7	11
1914	PCGE01	Synechococcus	62	48.71084374448552	0	4	4
1915	QCUO01	Prochlorococcus	46	34.93936235285202	2	3	5
1916	QVFV01	Halomicronema	16	54.15782381855386	1	3	4
1917	QCDJ01	Prochlorococcus	52	31.546373555752194	2	2	4
1918	QCKI01	Prochlorococcus	14	43.74356091961214	1	0	1
1919	RFIF01	Cyanobacteria	626	56.17852133726428	3	0	3
